Index,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,lat,long,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,turnout_difference,case_pct,death_pct,Men_pct,2016_county_winner,2020_county_winner
906,0.57,0.374,9813.0,5591.0,3666.0,0.603,0.376,10184.0,6145.0,3834.0,42.86271799,-91.8441231,453.0,4.0,20139.0,10162.0,9977.0,2.3,94.1,1.2,0.0,0.9,0.0,15691.0,48412.0,2550.0,27020.0,1549.0,12.8,17.2,30.2,19.8,18.5,11.5,20.1,76.2,8.0,0.4,5.6,1.5,8.4,19.5,10036.0,78.8,11.4,9.3,0.4,3.5,371.0,0.022493669000446893,0.008830022075055188,0.5045930781071553,R,R
907,0.774,0.191,9515.0,7363.0,1814.0,0.8,0.181,10033.0,8025.0,1815.0,39.00072038,-89.02452658,735.0,24.0,21980.0,11751.0,10229.0,1.7,91.8,5.1,0.3,0.5,0.0,17374.0,44541.0,2599.0,21844.0,1235.0,17.8,26.9,24.2,22.5,20.9,12.3,20.1,84.2,8.8,1.0,2.2,1.3,2.5,22.7,8807.0,77.2,15.1,7.3,0.3,7.4,518.0,0.03343949044585987,0.0326530612244898,0.5346223839854413,R,R
908,0.718,0.236,9530.0,6839.0,2252.0,0.764,0.22,10146.0,7755.0,2237.0,39.63684962,-85.17797541,925.0,23.0,23426.0,11562.0,11864.0,1.0,95.8,2.5,0.0,0.1,0.0,18189.0,41476.0,2097.0,22428.0,1516.0,18.2,24.1,24.4,18.5,22.5,8.8,25.7,84.8,8.7,0.4,1.3,1.4,3.4,26.1,9696.0,85.6,9.1,5.1,0.2,7.5,616.0,0.03948604115085802,0.024864864864864864,0.49355417057969775,R,R
909,0.418,0.512,136239.0,56890.0,69776.0,0.385,0.593,152664.0,58845.0,90566.0,38.0368225,-84.45576892,11369.0,93.0,315109.0,154530.0,160579.0,7.0,71.8,14.3,0.2,3.6,0.0,230651.0,53013.0,1131.0,31653.0,485.0,18.6,22.9,42.9,18.1,22.9,6.0,10.1,78.7,9.3,2.0,3.8,1.9,4.4,20.9,162280.0,79.3,15.5,5.0,0.1,6.1,16425.0,0.036079578812410945,0.008180138974404082,0.49040173400315445,D,D
910,0.718,0.247,10817.0,7763.0,2672.0,0.749,0.237,12305.0,9220.0,2911.0,39.56021306,-83.4562016,507.0,10.0,28659.0,14027.0,14632.0,2.0,92.9,2.0,0.0,0.8,0.1,21586.0,44289.0,2298.0,24013.0,1020.0,17.7,27.2,26.7,16.8,24.2,10.5,21.9,86.8,8.1,0.2,1.0,0.4,3.4,24.0,12510.0,80.1,13.8,5.8,0.3,6.3,1488.0,0.017690777766146762,0.01972386587771203,0.48944485153006034,R,R
911,0.644,0.334,53426.0,34388.0,17826.0,0.667,0.326,59941.0,39978.0,19518.0,39.92041012,-79.64291195,1074.0,15.0,133160.0,65640.0,67520.0,1.1,92.1,3.9,0.0,0.2,0.2,106492.0,41632.0,1212.0,24247.0,702.0,18.8,30.6,27.7,19.6,22.8,11.8,18.1,85.3,8.3,0.4,2.3,0.8,2.9,26.3,54222.0,85.1,10.4,4.3,0.1,7.5,6515.0,0.008065485130669871,0.013966480446927373,0.492940823069991,R,R
912,0.676,0.304,19306.0,13046.0,5865.0,0.683,0.305,22928.0,15661.0,7000.0,35.19615831,-89.41399032,1788.0,27.0,39336.0,19329.0,20007.0,2.5,68.3,27.7,0.3,0.7,0.0,30999.0,57919.0,2472.0,30471.0,1380.0,14.4,22.1,33.9,13.0,24.9,12.7,15.5,86.4,7.3,0.0,0.5,1.4,4.3,33.1,17508.0,79.6,12.5,7.8,0.1,7.9,3622.0,0.045454545454545456,0.015100671140939598,0.4913819402074436,R,R
913,0.784,0.193,11029.0,8648.0,2127.0,0.786,0.205,12924.0,10163.0,2650.0,29.87788372,-96.92076062,683.0,22.0,24963.0,12188.0,12775.0,20.4,71.9,6.0,0.1,0.7,0.0,18780.0,56941.0,5047.0,30405.0,1931.0,9.1,10.1,22.3,18.7,26.2,16.2,16.6,85.3,8.4,0.2,1.9,1.0,3.1,22.8,11626.0,75.9,13.5,10.2,0.4,1.5,1895.0,0.02736049353042503,0.032210834553440704,0.48824259904658895,R,R
914,0.676,0.28,15187.0,10263.0,4246.0,0.687,0.3,16862.0,11580.0,5063.0,38.02974928,-81.08286634,796.0,24.0,44602.0,22404.0,22198.0,1.1,92.5,5.1,0.3,0.1,0.0,35083.0,39297.0,2432.0,20758.0,947.0,20.0,28.4,28.7,20.5,25.1,14.1,11.6,81.4,9.4,0.2,3.1,4.0,1.9,28.2,16147.0,74.8,21.5,3.5,0.1,8.4,1675.0,0.01784673333034393,0.03015075376884422,0.5023093134837003,R,R
915,0.825,0.15,7311.0,6032.0,1100.0,0.852,0.139,8687.0,7403.0,1210.0,36.38128818,-84.92870012,958.0,12.0,17940.0,8846.0,9094.0,1.4,96.7,0.2,0.1,0.4,0.0,13992.0,32616.0,2871.0,18171.0,1514.0,23.0,28.4,21.2,25.4,18.2,16.0,19.2,80.4,11.4,0.1,1.6,0.7,5.7,23.2,6577.0,68.9,17.4,13.0,0.7,7.3,1376.0,0.05340022296544036,0.012526096033402923,0.4930880713489409,R,R
916,0.731,0.206,5797.0,4235.0,1196.0,0.745,0.23,6487.0,4830.0,1491.0,47.26331584,-109.2245206,260.0,2.0,11327.0,5701.0,5626.0,2.2,94.4,0.1,1.0,0.8,0.7,8861.0,47110.0,4545.0,27491.0,1949.0,14.7,22.6,36.9,14.7,27.5,11.8,9.1,70.0,7.8,0.1,10.3,3.1,8.7,12.4,5593.0,68.5,18.9,12.4,0.2,2.6,690.0,0.022954003707954446,0.007692307692307693,0.5033106736117242,R,R
917,0.617,0.307,3123.0,1927.0,960.0,0.637,0.341,4292.0,2735.0,1465.0,48.4711431,-118.5154041,35.0,0.0,7568.0,3911.0,3657.0,4.3,73.6,0.1,13.6,1.0,0.7,6107.0,41081.0,2040.0,21951.0,1541.0,21.2,24.8,37.0,16.7,20.0,15.4,11.0,65.1,15.7,0.2,8.8,1.5,8.7,22.2,2465.0,47.5,41.5,9.5,1.6,9.5,1169.0,0.0046247357293868925,0.0,0.5167811839323467,R,R
918,0.571,0.353,10976.0,6271.0,3872.0,0.603,0.376,12104.0,7301.0,4551.0,43.67394126,-92.08980382,309.0,0.0,20825.0,10448.0,10377.0,1.4,96.8,0.5,0.1,0.5,0.0,15613.0,57093.0,1913.0,28441.0,766.0,11.3,17.9,34.8,16.7,19.0,14.9,14.6,72.5,12.1,2.1,4.4,1.2,7.7,26.5,10671.0,78.3,11.0,10.3,0.4,2.8,1128.0,0.014837935174069629,0.0,0.5017046818727491,R,R
919,0.729,0.212,2879.0,2100.0,610.0,0.753,0.221,3134.0,2359.0,693.0,40.52458567,-97.59646937,128.0,2.0,5603.0,2800.0,2803.0,3.9,94.0,0.6,0.4,0.2,0.0,4450.0,56750.0,2717.0,30874.0,1939.0,9.9,12.0,34.2,15.3,20.3,15.4,14.8,81.2,7.2,0.1,5.2,1.6,4.8,16.3,2893.0,72.5,16.5,10.6,0.4,2.5,255.0,0.022844904515438157,0.015625,0.4997322862752097,R,R
920,0.633,0.309,9731.0,6155.0,3006.0,0.617,0.362,11466.0,7079.0,4155.0,38.04340344,-100.7381938,3110.0,20.0,37097.0,18913.0,18184.0,49.0,42.6,2.1,0.4,3.9,0.0,20599.0,51703.0,1928.0,23074.0,1118.0,16.2,22.0,22.8,18.4,20.6,15.2,23.0,80.7,13.1,0.6,1.6,1.1,2.8,14.3,18653.0,81.4,13.3,5.1,0.3,4.7,1735.0,0.08383427231312506,0.006430868167202572,0.5098255923659595,R,R
921,0.735,0.234,1722.0,1265.0,403.0,0.793,0.193,1826.0,1448.0,352.0,32.74281316,-100.4019302,117.0,4.0,3875.0,1867.0,2008.0,29.8,66.5,2.9,0.0,0.5,0.1,2961.0,45294.0,3897.0,27750.0,3592.0,17.4,24.5,32.8,16.6,19.8,17.2,13.6,81.3,11.0,0.0,3.3,0.9,3.5,21.3,1728.0,68.3,18.2,13.1,0.4,5.6,104.0,0.030193548387096775,0.03418803418803419,0.48180645161290325,R,R
922,0.589,0.383,57413.0,33804.0,21985.0,0.599,0.392,71846.0,43039.0,28148.0,29.45933576,-81.31508595,2181.0,39.0,105015.0,50436.0,54579.0,10.0,74.7,10.0,0.3,2.5,0.0,83353.0,51049.0,1256.0,25741.0,654.0,13.3,21.5,31.6,19.3,31.9,9.4,7.8,83.5,6.6,0.3,0.3,1.7,7.7,25.7,39278.0,81.5,11.8,6.6,0.1,6.5,14433.0,0.020768461648335953,0.017881705639614855,0.4802742465362091,R,R
923,0.65,0.286,46250.0,30079.0,13233.0,0.636,0.337,60132.0,38233.0,20238.0,48.29575866,-114.0520569,3615.0,27.0,96147.0,47965.0,48182.0,2.6,93.2,0.3,1.3,0.5,0.0,74055.0,51410.0,1582.0,28379.0,966.0,13.6,18.7,34.0,18.3,26.1,12.0,9.6,81.4,6.9,0.8,3.3,1.9,5.8,19.1,46250.0,79.4,13.4,6.9,0.3,4.0,13882.0,0.03759867702580424,0.007468879668049793,0.4988715196521992,R,R
924,0.755,0.215,6257.0,4722.0,1348.0,0.783,0.209,7066.0,5534.0,1474.0,38.36758311,-83.69657514,200.0,0.0,14515.0,7155.0,7360.0,1.2,96.1,1.7,0.0,0.1,0.0,10949.0,41095.0,3661.0,23351.0,2235.0,19.5,26.7,28.2,12.0,23.1,18.0,18.7,80.6,13.7,0.3,1.8,0.7,2.9,29.4,5824.0,73.8,17.1,9.1,0.0,9.5,809.0,0.013778849466069583,0.0,0.4929383396486393,R,R
925,0.511,0.461,57770.0,29498.0,26630.0,0.506,0.483,64510.0,32615.0,31153.0,34.02361754,-79.70189312,5720.0,203.0,138537.0,64593.0,73944.0,2.5,52.6,42.2,0.2,1.3,0.1,103408.0,43310.0,1958.0,23797.0,741.0,19.6,27.8,34.7,19.0,24.2,7.8,14.4,83.8,9.9,0.3,1.0,1.5,3.4,23.1,59365.0,78.5,17.2,4.3,0.1,9.5,6740.0,0.04128860881930459,0.03548951048951049,0.4662508932631716,R,R
926,0.716,0.251,2651.0,1897.0,666.0,0.726,0.266,2940.0,2133.0,781.0,45.84963535,-88.39804137,223.0,8.0,4354.0,2260.0,2094.0,0.9,98.5,0.3,0.0,0.0,0.0,3630.0,47827.0,4848.0,28211.0,2617.0,8.4,7.7,27.9,19.0,22.4,12.3,18.4,90.6,3.1,0.4,0.5,1.3,4.1,19.7,1949.0,77.7,15.1,6.9,0.4,6.4,289.0,0.0512172714745062,0.03587443946188341,0.5190629306384933,R,R
927,0.702,0.266,34250.0,24045.0,9127.0,0.703,0.284,38588.0,27120.0,10972.0,34.26268279,-85.21577392,4114.0,61.0,96471.0,46770.0,49701.0,10.6,71.4,14.4,0.1,1.5,0.0,69367.0,46096.0,2012.0,23929.0,1019.0,18.1,24.9,29.0,20.3,22.0,10.4,18.3,82.3,8.1,0.5,2.7,1.6,4.8,22.3,41473.0,82.1,13.3,4.5,0.1,7.5,4338.0,0.04264493993013444,0.014827418570734078,0.4848089063034487,R,R
928,0.547,0.398,7985.0,4371.0,3177.0,0.589,0.395,8026.0,4730.0,3168.0,43.0600053,-92.78940097,485.0,11.0,15904.0,7830.0,8074.0,2.5,92.8,1.9,0.4,1.5,0.1,12115.0,48607.0,3763.0,28323.0,1721.0,15.6,27.0,34.1,13.7,24.4,9.8,17.9,78.2,7.8,0.4,3.9,1.7,8.0,19.0,8223.0,79.5,10.9,9.7,0.0,2.7,41.0,0.03049547283702213,0.02268041237113402,0.49232897384305835,R,R
929,0.576,0.374,37225.0,21427.0,13939.0,0.56,0.419,41742.0,23385.0,17507.0,38.32117957,-85.90385377,2032.0,69.0,76481.0,37092.0,39389.0,3.1,88.3,5.2,0.4,1.1,0.0,58027.0,59451.0,1921.0,30663.0,1078.0,10.8,14.9,36.7,14.5,25.1,8.1,15.6,86.1,7.8,0.9,1.0,0.3,3.9,22.6,38137.0,85.9,9.9,4.1,0.1,5.1,4517.0,0.026568690262941123,0.03395669291338583,0.484983198441443,R,R
930,0.725,0.243,16540.0,11993.0,4015.0,0.745,0.235,16381.0,12211.0,3855.0,37.56213922,-82.74750924,475.0,4.0,37447.0,18314.0,19133.0,0.7,97.3,0.9,0.1,0.3,0.0,29232.0,31196.0,1812.0,18366.0,1250.0,30.7,43.0,29.5,19.1,27.3,11.0,13.2,88.5,7.8,0.2,1.0,0.5,2.1,23.0,11130.0,70.4,22.4,7.1,0.0,11.6,-159.0,0.012684594226506796,0.008421052631578947,0.48906454455630627,R,R
931,0.752,0.222,1958.0,1473.0,435.0,0.777,0.215,2035.0,1581.0,437.0,34.07227468,-101.3031546,128.0,9.0,5953.0,2911.0,3042.0,57.8,37.9,2.5,0.2,0.3,0.0,4035.0,48767.0,4541.0,24347.0,2488.0,18.2,28.7,30.0,17.1,15.6,22.9,14.4,81.0,8.9,0.8,1.6,0.3,7.4,14.9,2444.0,75.3,15.1,9.6,0.0,6.4,77.0,0.021501763816563078,0.0703125,0.4889971442969931,R,R
932,0.663,0.289,7972.0,5289.0,2300.0,0.664,0.32,9376.0,6225.0,3004.0,36.9302126,-80.36738849,257.0,15.0,15594.0,7842.0,7752.0,2.8,93.7,2.5,0.2,0.0,0.0,12273.0,48396.0,4500.0,25446.0,1390.0,12.0,11.5,30.7,15.6,19.1,15.8,18.9,77.2,12.7,0.6,1.5,1.5,6.5,31.6,7210.0,76.3,14.6,8.6,0.5,5.5,1404.0,0.016480697704245224,0.058365758754863814,0.5028857252789535,R,R
933,0.52,0.426,13492.0,7018.0,5751.0,0.516,0.469,15795.0,8155.0,7414.0,37.84157909,-78.27715475,436.0,9.0,26109.0,11928.0,14181.0,3.3,78.7,13.5,0.1,0.7,0.0,20304.0,67964.0,4057.0,31952.0,1791.0,6.1,5.3,45.0,14.3,22.6,10.2,7.8,76.9,15.4,0.2,0.7,0.6,6.2,33.4,12127.0,72.4,21.3,6.1,0.2,4.8,2303.0,0.016699222490329006,0.020642201834862386,0.45685395840514764,R,R
934,0.75,0.221,511.0,383.0,113.0,0.808,0.18,551.0,445.0,99.0,33.97308618,-99.7767797,22.0,1.0,1414.0,749.0,665.0,21.6,76.2,2.2,0.0,0.0,0.0,1096.0,50000.0,15300.0,26034.0,4635.0,5.7,5.3,22.2,22.7,23.5,15.1,16.6,84.3,10.9,0.0,2.4,0.0,2.4,20.8,591.0,60.9,27.1,11.2,0.8,11.3,40.0,0.015558698727015558,0.045454545454545456,0.5297029702970297,R,R
935,0.608,0.34,51094.0,31044.0,17391.0,0.625,0.36,57251.0,35754.0,20588.0,43.75354908,-88.48885325,5111.0,23.0,102082.0,49962.0,52120.0,5.0,90.3,1.2,0.5,1.4,0.0,77450.0,57798.0,1461.0,29431.0,705.0,8.5,11.2,30.2,16.6,21.1,11.0,21.1,82.9,8.1,0.3,3.4,1.2,4.0,20.3,53195.0,84.1,10.8,4.9,0.2,4.0,6157.0,0.05006759271957838,0.004500097828213657,0.48943006602535216,R,R
936,0.711,0.224,6289.0,4474.0,1410.0,0.728,0.248,6809.0,4956.0,1691.0,40.59706922,-88.22350769,222.0,16.0,13470.0,6647.0,6823.0,3.0,94.3,0.9,0.4,0.5,0.0,10284.0,50851.0,3131.0,26611.0,1059.0,15.7,26.7,31.1,17.2,19.8,13.6,18.4,79.3,10.1,0.1,4.5,1.1,4.9,22.3,6177.0,78.2,11.0,10.7,0.2,6.6,520.0,0.01648106904231626,0.07207207207207207,0.49346696362286563,R,R
937,0.673,0.274,7425.0,4994.0,2032.0,0.651,0.331,8850.0,5763.0,2926.0,37.69200114,-99.88825298,3302.0,13.0,34658.0,17933.0,16725.0,53.9,40.8,2.3,0.4,1.4,0.0,17247.0,49890.0,3711.0,22053.0,1138.0,16.2,23.5,24.3,14.4,16.1,15.2,30.0,77.2,17.0,0.2,1.1,2.3,2.3,14.4,16655.0,81.5,10.8,7.3,0.4,6.3,1425.0,0.09527381845461365,0.003937007874015748,0.5174274337815223,R,R
938,0.701,0.261,2398.0,1680.0,626.0,0.711,0.273,2621.0,1864.0,715.0,41.51095103,-79.23229292,19.0,1.0,7388.0,5972.0,1416.0,7.0,59.7,30.8,0.2,0.7,0.0,6643.0,37106.0,3313.0,14989.0,2689.0,14.1,38.3,24.5,22.6,24.8,11.1,17.0,80.2,5.2,0.1,9.6,1.5,3.3,26.9,751.0,66.4,22.4,10.7,0.5,5.4,223.0,0.0025717379534380075,0.05263157894736842,0.8083378451543043,R,R
939,0.618,0.351,4507.0,2787.0,1583.0,0.651,0.341,5052.0,3287.0,1722.0,45.66678019,-88.77084892,505.0,11.0,9035.0,4574.0,4461.0,2.2,79.7,0.9,14.3,0.4,0.1,7137.0,43356.0,2127.0,23936.0,1076.0,17.5,24.4,27.8,20.1,20.6,13.8,17.7,77.3,12.0,0.1,3.9,1.1,5.6,20.3,3658.0,66.5,24.5,8.8,0.1,8.3,545.0,0.055893746541228556,0.02178217821782178,0.5062534587714443,R,R
940,0.555,0.413,27284.0,15149.0,11271.0,0.577,0.4,26540.0,15326.0,10603.0,31.18961454,-89.25832496,3166.0,80.0,75835.0,36106.0,39729.0,3.0,57.1,36.8,0.2,0.9,0.0,57023.0,39555.0,2944.0,20783.0,1127.0,26.3,33.3,34.0,17.2,26.2,9.3,13.4,79.6,8.5,0.3,2.1,8.3,1.2,21.6,32089.0,77.9,18.8,3.2,0.0,11.9,-744.0,0.041748532999274744,0.025268477574226154,0.4761126129096064,R,R
941,0.717,0.241,97314.0,69801.0,23427.0,0.658,0.326,129305.0,85122.0,42203.0,34.22604035,-84.1231513,4906.0,54.0,211300.0,104886.0,106414.0,9.5,74.9,2.9,0.2,10.5,0.0,133643.0,96445.0,2452.0,39896.0,657.0,6.5,7.7,51.1,11.3,24.8,6.1,6.7,77.6,9.1,0.5,0.7,1.3,10.9,32.7,103649.0,84.9,9.1,5.9,0.1,4.2,31991.0,0.023218173213440607,0.0110069302894415,0.4963842877425461,R,R
942,0.434,0.536,172509.0,74793.0,92488.0,0.424,0.563,198469.0,84176.0,111769.0,36.12859861,-80.25459052,9221.0,121.0,368362.0,174966.0,193396.0,12.6,57.3,25.7,0.2,2.2,0.1,262874.0,48369.0,954.0,28640.0,531.0,18.7,28.6,39.5,17.8,23.0,7.0,12.6,83.9,7.4,1.0,1.6,1.1,5.0,21.4,167780.0,83.7,11.0,5.2,0.1,6.9,25960.0,0.0250324409141008,0.013122221017243248,0.4749838474109707,D,D
943,0.45,0.516,260367.0,117212.0,134475.0,0.44,0.545,357833.0,157595.0,195191.0,29.52704478,-95.77219463,17735.0,310.0,711421.0,349697.0,361724.0,24.2,34.4,20.2,0.2,19.2,0.0,434611.0,93645.0,1349.0,38382.0,621.0,8.1,10.7,50.4,12.0,23.1,6.4,8.1,82.0,9.7,1.6,0.5,1.3,4.9,33.0,339159.0,82.3,11.8,5.7,0.2,5.3,97466.0,0.024928980167861225,0.017479560191711305,0.4915471991970999,D,D
944,0.728,0.204,1699.0,1237.0,346.0,0.766,0.21,1778.0,1362.0,373.0,47.4571084,-98.88279923,205.0,2.0,3318.0,1645.0,1673.0,1.3,95.9,0.2,0.8,0.2,0.0,2592.0,59500.0,6142.0,32665.0,2211.0,7.1,6.3,37.4,13.6,21.7,12.7,14.8,81.1,6.9,0.0,5.2,1.1,5.7,12.9,1769.0,66.2,14.5,17.9,1.4,1.1,79.0,0.06178420735382761,0.00975609756097561,0.4957805907172996,R,R
945,0.757,0.197,7474.0,5661.0,1476.0,0.771,0.204,7978.0,6151.0,1627.0,40.12361933,-87.24217689,402.0,3.0,16620.0,8272.0,8348.0,2.4,95.6,0.4,0.2,0.1,0.0,12781.0,46669.0,2741.0,25383.0,1593.0,12.6,13.1,26.4,13.5,17.5,12.0,30.6,82.5,9.6,0.5,2.9,1.1,3.3,25.4,7335.0,82.3,10.8,6.6,0.3,6.3,504.0,0.024187725631768953,0.007462686567164179,0.4977135980746089,R,R
946,0.792,0.184,11955.0,9466.0,2197.0,0.825,0.166,12564.0,10364.0,2085.0,34.44235334,-87.84289505,2185.0,32.0,31507.0,15818.0,15689.0,16.3,77.7,4.7,0.2,0.4,0.1,21935.0,39501.0,2912.0,19314.0,1021.0,23.0,42.0,24.4,13.9,21.1,11.9,28.7,84.9,10.1,0.2,0.2,2.7,1.9,28.4,12534.0,78.5,15.6,6.0,0.0,8.2,609.0,0.06934966832767321,0.014645308924485127,0.5020471641222586,R,R
947,0.744,0.203,6764.0,5034.0,1376.0,0.796,0.182,7125.0,5675.0,1299.0,35.51202821,-93.89299569,575.0,2.0,17803.0,8674.0,9129.0,2.9,92.4,1.0,1.6,0.5,0.1,13611.0,39472.0,2697.0,19988.0,1169.0,21.9,31.9,27.5,15.8,23.8,11.5,21.4,81.3,9.7,0.9,2.4,0.6,5.1,26.8,6598.0,74.1,20.0,5.6,0.3,6.6,361.0,0.032297927315620964,0.0034782608695652175,0.4872212548446891,R,R
948,0.686,0.29,6003.0,4119.0,1738.0,0.682,0.309,6857.0,4675.0,2118.0,29.83791238,-84.82731662,784.0,4.0,11675.0,6727.0,4948.0,5.2,78.2,13.6,0.1,0.4,0.7,9559.0,41267.0,3706.0,23524.0,2028.0,20.1,32.1,29.8,23.6,17.9,19.5,9.2,79.8,8.8,0.5,2.6,3.4,4.9,19.3,4305.0,63.8,23.0,13.2,0.0,7.9,854.0,0.06715203426124197,0.00510204081632653,0.5761884368308351,R,R
949,0.832,0.147,8474.0,7054.0,1243.0,0.841,0.148,10786.0,9069.0,1593.0,34.37525597,-83.23159927,962.0,18.0,22328.0,10852.0,11476.0,4.4,83.9,9.8,0.1,0.7,0.0,16865.0,39246.0,4427.0,19663.0,1539.0,25.4,32.2,29.8,15.6,18.3,14.4,21.9,84.8,7.1,0.4,2.2,1.2,4.3,25.8,8353.0,77.4,14.9,7.5,0.2,6.3,2312.0,0.04308491580078825,0.018711018711018712,0.4860265137943389,R,R
950,0.642,0.303,4915.0,3153.0,1490.0,0.668,0.318,5119.0,3422.0,1626.0,42.73270384,-93.26256925,412.0,18.0,10326.0,5235.0,5091.0,12.1,85.9,1.4,0.0,0.1,0.0,7689.0,48172.0,3111.0,25248.0,1723.0,15.6,26.1,31.1,16.1,17.3,15.4,20.1,77.9,9.7,0.7,5.4,0.6,5.8,16.8,4801.0,69.7,15.7,14.5,0.2,4.6,204.0,0.03989928336238621,0.043689320388349516,0.5069726902963393,R,R
951,0.709,0.07,5499.0,3901.0,385.0,0.877,0.099,6664.0,5845.0,657.0,42.18332217,-111.8149666,384.0,2.0,13120.0,6686.0,6434.0,6.7,91.3,0.3,0.6,0.0,0.1,8334.0,51583.0,5632.0,20454.0,1184.0,12.2,16.8,27.1,12.2,23.7,16.7,20.3,77.6,12.7,0.6,3.2,1.0,4.9,25.0,5679.0,85.1,10.5,4.1,0.2,2.4,1165.0,0.02926829268292683,0.005208333333333333,0.5096036585365854,R,R
952,0.707,0.254,18533.0,13101.0,4711.0,0.731,0.254,18488.0,13514.0,4690.0,37.99189086,-88.92567818,1110.0,10.0,39302.0,19302.0,20000.0,1.6,96.0,0.6,0.2,0.5,0.1,30423.0,39454.0,1722.0,22346.0,920.0,19.9,27.0,25.8,20.9,22.2,13.5,17.7,82.9,11.1,0.3,1.1,1.6,2.9,24.8,15466.0,77.9,15.7,6.2,0.3,8.9,-45.0,0.0282428375146303,0.009009009009009009,0.49112004478143606,R,R
953,0.788,0.179,10990.0,8665.0,1967.0,0.806,0.178,12018.0,9691.0,2137.0,39.4142482,-85.06062647,406.0,26.0,22835.0,11415.0,11420.0,1.1,98.4,0.2,0.0,0.3,0.0,17231.0,55588.0,2557.0,26267.0,1297.0,9.9,10.6,31.6,15.6,18.8,12.9,21.1,88.9,5.7,0.1,0.6,0.7,4.0,30.1,11012.0,82.5,10.0,7.4,0.1,5.3,1028.0,0.017779724107729364,0.06403940886699508,0.49989051894022335,R,R
954,0.659,0.265,10658.0,7025.0,2829.0,0.68,0.296,12247.0,8326.0,3623.0,38.56443815,-95.28644341,576.0,5.0,25599.0,12505.0,13094.0,4.1,91.0,1.5,0.3,0.3,0.0,19119.0,53167.0,2539.0,25701.0,1287.0,12.5,18.0,29.9,17.1,21.7,12.5,18.7,82.0,8.4,0.6,2.6,2.0,4.3,23.7,12784.0,78.8,14.6,6.4,0.2,5.4,1589.0,0.022500878940583616,0.008680555555555556,0.4884956443611079,R,R
955,0.495,0.449,23860.0,11819.0,10717.0,0.495,0.485,26059.0,12900.0,12650.0,38.2379395,-84.87962551,906.0,14.0,49969.0,24502.0,25467.0,3.0,81.9,9.8,0.3,1.8,0.0,38362.0,53539.0,1867.0,28001.0,933.0,13.1,19.4,37.4,14.8,25.4,8.2,14.2,84.2,10.7,0.3,1.9,0.3,2.6,19.0,23685.0,63.8,31.0,5.0,0.1,7.2,2199.0,0.018131241369649182,0.01545253863134658,0.49034401328823873,R,R
956,0.272,0.642,37987.0,10327.0,24369.0,0.36,0.613,19667.0,7073.0,12053.0,42.58119713,-72.58602547,483.0,73.0,70926.0,34663.0,36263.0,3.8,91.2,1.2,0.2,1.5,0.1,56595.0,57307.0,2221.0,33010.0,1170.0,10.9,14.9,41.5,18.6,20.2,8.9,10.7,76.8,9.5,1.8,4.2,1.1,6.6,24.2,36953.0,71.9,17.6,10.2,0.3,5.8,-18320.0,0.00680991455883597,0.15113871635610765,0.4887206384118659,D,D
957,0.482,0.427,16382.0,7900.0,7001.0,0.533,0.443,861.0,459.0,381.0,44.97330019,-70.44381045,86.0,1.0,30177.0,14739.0,15438.0,1.3,95.8,0.3,0.4,0.5,0.1,24418.0,45541.0,2739.0,24162.0,824.0,12.4,13.5,32.0,20.4,22.3,12.7,12.5,76.0,10.4,0.4,6.1,1.2,6.0,23.7,14426.0,74.3,15.5,10.0,0.2,6.1,-15521.0,0.0028498525367001357,0.011627906976744186,0.4884183318421314,R,R
958,0.708,0.247,50045.0,35420.0,12339.0,0.708,0.271,53750.0,38034.0,14561.0,38.41127108,-91.07522826,2941.0,48.0,102413.0,51044.0,51369.0,1.7,95.3,0.8,0.2,0.6,0.0,77861.0,53849.0,1753.0,27209.0,787.0,10.6,15.7,30.2,15.5,22.7,12.3,19.3,85.3,8.9,0.6,1.7,0.7,2.9,28.3,49855.0,84.9,9.3,5.6,0.2,4.9,3705.0,0.028717057404821653,0.016320979258755527,0.4984132873756261,R,R
959,0.636,0.349,4219.0,2685.0,1471.0,0.653,0.333,4431.0,2894.0,1476.0,31.47786634,-90.89672989,258.0,3.0,7772.0,3752.0,4020.0,0.8,63.2,36.0,0.0,0.0,0.0,5877.0,42388.0,6189.0,24864.0,2799.0,17.9,24.0,28.2,13.1,19.1,22.6,16.9,85.1,8.1,0.0,2.0,2.9,1.9,31.4,2883.0,72.4,17.9,9.8,0.0,7.4,212.0,0.03319608852290273,0.011627906976744186,0.4827586206896552,R,R
